K,Accuracy,Precision,Recall,F1-score,Custom Metric
55,0.9034810126582279,0.9042259955286761,0.9034810126582279,0.8994058628648227,0.5488430133321768
56,0.9018987341772152,0.9026282099218821,0.9018987341772152,0.8978524673930369,0.5521359545190188
57,0.9034810126582279,0.9038455195712508,0.9034810126582279,0.8993570465857671,0.5471323506263474
58,0.9018987341772152,0.9026282099218821,0.9018987341772152,0.8978524673930369,0.5521359545190189
59,0.8979430379746836,0.8987763461273389,0.8979430379746836,0.8935886606233024,0.5612236388390387
60,0.8979430379746836,0.898469690660424,0.8979430379746836,0.8935524150843365,0.5595129761332092
61,0.8987341772151899,0.89952456505082,0.8987341772151899,0.8947177780334484,0.5596997387736363
62,0.9011075949367089,0.9019546269148009,0.9011075949367089,0.8973341640267172,0.5539049956404585
63,0.8987341772151899,0.8994588653271719,0.8987341772151899,0.8946594266132193,0.557989076067807
64,0.8979430379746836,0.8991343321929133,0.8979430379746836,0.8939720076757408,0.562201540719972
65,0.8987341772151899,0.8997408692806335,0.8987341772151899,0.8947233560228285,0.5596997387736363
66,0.9003164556962026,0.9020376289511315,0.9003164556962026,0.8962348191158678,0.5571395584116903
67,0.8987341772151899,0.9004324528373717,0.8987341772151899,0.8942783581665767,0.5596997387736363
68,0.8995253164556962,0.9015253961961195,0.8995253164556962,0.8954627702744852,0.5587802153083132
69,0.8995253164556962,0.9009911781230586,0.8995253164556962,0.8955764052640349,0.5604908780141427
70,0.8987341772151899,0.9003780021902117,0.8987341772151899,0.8947814337783141,0.5622599191355824
71,0.8963607594936709,0.8976973447060004,0.8963607594936709,0.8920501348784452,0.5646333368571014
72,0.8971518987341772,0.8981521144920437,0.8971518987341772,0.8933225989707886,0.5655528603224244
73,0.8955696202531646,0.896961539641349,0.8955696202531646,0.8913002858353185,0.5654244760976077
74,0.8963607594936709,0.8984371167308948,0.8963607594936709,0.8919671037329542,0.562922674151272
75,0.8963607594936709,0.8982822430091372,0.8963607594936709,0.8918984767088437,0.562922674151272
76,0.8955696202531646,0.8972557533522161,0.8955696202531646,0.8911126073382526,0.5602924879801195
77,0.8971518987341772,0.8988119453586336,0.8971518987341772,0.8926767511912905,0.5587102094991069
78,0.8971518987341772,0.8989226222815563,0.8971518987341772,0.8927186273012051,0.7558762736089104
79,0.8971518987341772,0.8989226222815563,0.8971518987341772,0.8927186273012051,0.7558762736089104
80,0.8987341772151899,0.9003894495881694,0.8987341772151899,0.8942555771444374,0.7525833324220682
81,0.8979430379746836,0.9009386209572112,0.8979430379746836,0.8934558819099585,0.755085134368404
82,0.8971518987341772,0.8996743244981592,0.8971518987341772,0.8931911026059866,0.7575869363147397
83,0.8987341772151899,0.900887745050215,0.8987341772151899,0.8947376031782043,0.7533160932469644
