K,Accuracy,Precision,Recall,F1-score,Custom Metric
71,0.08544303797468354,0.2732859791404095,0.08544303797468354,0.07898429159365496,18.39179641034615
72,0.08465189873417721,0.2784886614791678,0.08465189873417721,0.07867610150046858,18.42110184829486
73,0.08306962025316456,0.2764913488410324,0.08306962025316456,0.07626426843198995,18.60057741517086
74,0.08227848101265822,0.2838480019453121,0.08227848101265822,0.07678992069814854,18.548899009606654
75,0.08069620253164557,0.27960932790837856,0.08069620253164557,0.07484265909898821,18.570625600576168
76,0.07911392405063292,0.2923028316620089,0.07911392405063292,0.07258619984094668,18.68325919004358
77,0.07832278481012658,0.2939657937877874,0.07832278481012658,0.0714550876338851,18.709590410197777
78,0.0759493670886076,0.29636780896670134,0.0759493670886076,0.0685307298393672,18.716356584502993
79,0.07515822784810126,0.29299236716167093,0.07515822784810126,0.06875941290032876,18.683723999916708
80,0.07436708860759493,0.29382768690521854,0.07436708860759493,0.06849473487131714,18.79494578794989
81,0.07515822784810126,0.30926140930096624,0.07515822784810126,0.06952264068561537,18.85664487276958
82,0.0759493670886076,0.30722542445248147,0.0759493670886076,0.07063311161412428,18.834401088317467
83,0.07436708860759493,0.3047393293239812,0.07436708860759493,0.0693980587130252,18.934275623240264
84,0.07674050632911393,0.3073747411168297,0.07674050632911393,0.07161418124979183,18.764715687779454
85,0.07515822784810126,0.29888267279485636,0.07515822784810126,0.070355202065312,18.943933068826627
86,0.07674050632911393,0.3046448035965441,0.07674050632911393,0.07243111929154566,18.977635378375137
87,0.0759493670886076,0.30767149078066797,0.0759493670886076,0.07123867693487945,19.02816039511912
88,0.07674050632911393,0.3029202886600038,0.07674050632911393,0.07194019835959524,18.91919193764961
89,0.07515822784810126,0.3039754263844454,0.07515822784810126,0.07036384413757832,18.82847796799872
90,0.07515822784810126,0.30665493964544593,0.07515822784810126,0.07142896660301723,18.87580283776635
91,0.07278481012658228,0.30337924645677805,0.07278481012658228,0.0694822275122908,18.810283201038867
92,0.07436708860759493,0.30836679143641166,0.07436708860759493,0.07117652477620831,18.65948767018439
93,0.07674050632911393,0.3051176320163662,0.07674050632911393,0.07224149356269609,18.533346875796486
94,0.07911392405063292,0.3076464894107299,0.07911392405063292,0.07444969763007737,18.442199465835547
95,0.07911392405063292,0.30200554104826255,0.07911392405063292,0.07413714977006115,18.373415248478224
96,0.08069620253164557,0.3061928138668645,0.08069620253164557,0.07634147079651547,18.4636521932081
97,0.08069620253164557,0.3149672387211944,0.08069620253164557,0.07572259248776374,18.638160329628594
98,0.07753164556962025,0.31472393201032445,0.07753164556962025,0.07142843376322527,18.725474217623187
99,0.0759493670886076,0.3142703968851121,0.0759493670886076,0.06997121921265628,18.717227096362485
