K,Accuracy,Precision,Recall,F1-score,Custom Metric
54,0.7587025316455697,0.7548981572622484,0.7587025316455697,0.737382328397762,0.7542260141860742
55,0.759493670886076,0.757006420655515,0.759493670886076,0.7379572106339355,0.7520519128428818
56,0.7579113924050633,0.7537783361914167,0.7579113924050633,0.7365310485509657,0.7559950553075139
57,0.7579113924050633,0.7533927788654247,0.7579113924050633,0.7356762253469037,0.7512451368635802
58,0.7539556962025317,0.747456983000251,0.7539556962025317,0.731891168830357,0.7605779622396375
59,0.7515822784810127,0.743940639233981,0.7515822784810127,0.728900486513357,0.7616968020832872
60,0.7531645569620253,0.7470279607784598,0.7531645569620253,0.7306359075913471,0.7625035780625886
61,0.75,0.7427047269729234,0.75,0.7278910146208796,0.7684392591584827
62,0.7492088607594937,0.7435336000876535,0.7492088607594937,0.727137200066612,0.9656637016838977
63,0.7507911392405063,0.7456351861510193,0.7507911392405063,0.7284703519234903,0.962043059893912
64,0.7492088607594937,0.7436321129362184,0.7492088607594937,0.7268061586709149,0.9626474364939914
65,0.7507911392405063,0.7473452394163446,0.7507911392405063,0.7274669723173228,0.9614158491643203
66,0.75,0.7479831193965109,0.75,0.7269312582123011,0.9635125908889033
67,0.7507911392405063,0.7472623809825775,0.7507911392405063,0.7278239482235852,0.9644321143542264
68,0.7492088607594937,0.7461434575376278,0.7492088607594937,0.7265429771494554,0.9656866922320958
69,0.75,0.7468607957933086,0.75,0.7273304445743565,0.9659508144911324
70,0.7468354430379747,0.7419932692959457,0.7468354430379747,0.7229487794431873,0.9683826106282616
71,0.7468354430379747,0.7426927655215282,0.7468354430379747,0.7231448578573535,0.9704439644854325
72,0.745253164556962,0.7412382427345612,0.745253164556962,0.7219186962296646,0.9727819943395394
73,0.747626582278481,0.7442759075762597,0.747626582278481,0.724809771543819,0.9690256145153342
74,0.7515822784810127,0.7500736487160411,0.7515822784810127,0.7298872873099178,0.9650699183128025
75,0.7531645569620253,0.7495068747022622,0.7531645569620253,0.7312166351578564,0.9593649321174479
76,0.7531645569620253,0.7505025622122682,0.7531645569620253,0.730663467543107,0.955920616157591
77,0.7531645569620253,0.7489683045378334,0.7531645569620253,0.7299060823481928,0.9573035782602772
78,0.7531645569620253,0.7489576288228627,0.7531645569620253,0.7304452124325622,0.9582814801412105
79,0.7539556962025317,0.746901610390523,0.7539556962025317,0.7306272477499103,0.9547505952890485
80,0.7555379746835443,0.7523450626640427,0.7555379746835443,0.7320279158681356,0.9562305630943382
81,0.7555379746835443,0.7519544653115591,0.7555379746835443,0.7332627224941085,0.955879871942997
82,0.754746835443038,0.7488375268014216,0.754746835443038,0.7320327738722888,0.9563433105803598
83,0.754746835443038,0.751243650513942,0.754746835443038,0.7321574195305713,0.9566710111835033
84,0.7492088607594937,0.7439642930962402,0.7492088607594937,0.7257639997534362,0.9636555263138404
85,0.7507911392405063,0.7449168572533343,0.7507911392405063,0.7270047698147837,0.9603625851269983
86,0.7515822784810127,0.7440430841337358,0.7515822784810127,0.7277869098144052,0.9592437452833487
87,0.7507911392405063,0.7433842989891614,0.7507911392405063,0.7268244042275912,0.9617455472296845
88,0.7515822784810127,0.744151688046207,0.7515822784810127,0.7274574365514224,0.9587876604553884
89,0.7492088607594937,0.7419291008149537,0.7492088607594937,0.7247023022040401,0.9611610781769074
90,0.7492088607594937,0.7410585529487281,0.7492088607594937,0.72494192184887,0.9612894624017244
91,0.7484177215189873,0.7408721707866801,0.7484177215189873,0.724468318186857,0.9641189649512035
92,0.7468354430379747,0.7383275926224887,0.7468354430379747,0.7221813653226913,0.96431828132953
93,0.7484177215189873,0.7403199045340083,0.7484177215189873,0.7240610716661007,0.9619522174174139
94,0.7492088607594937,0.7395376395369163,0.7492088607594937,0.7237832131388507,0.9611610781769075
95,0.7484177215189873,0.7407659144513439,0.7484177215189873,0.7215489167010862,0.9623029085687553
96,0.7468354430379747,0.7379213940855193,0.7468354430379747,0.7203901774579246,0.963885187049768
97,0.745253164556962,0.7359445256930792,0.745253164556962,0.7183864452341119,0.9657951661339239
98,0.742879746835443,0.7330544164730053,0.742879746835443,0.7155903172294348,0.9702299377126138
99,0.7436708860759493,0.7377462111145023,0.7436708860759493,0.715863035226961,0.9677511263144764
