K,Accuracy,Precision,Recall,F1-score,Custom Metric
44,0.8251582278481012,0.8317550620853577,0.8251582278481012,0.815796185467738,0.6173118759840229
45,0.817246835443038,0.8276404813410857,0.817246835443038,0.8074755296332744,0.6333958513339456
46,0.8204113924050633,0.8305192379577074,0.8204113924050633,0.8105743749081846,0.6270003342524053
47,0.817246835443038,0.8272015566110922,0.817246835443038,0.8074109470446313,0.6310844146797537
48,0.8188291139240507,0.8289436126855974,0.8188291139240507,0.8090355519260701,0.6270313247860689
49,0.8164556962025317,0.8231735331381334,0.8164556962025317,0.8077322726045313,0.6357293274356184
50,0.8156645569620253,0.8227314876778155,0.8156645569620253,0.8070045999456339,0.6413337052766525
51,0.8132911392405063,0.8199831254263785,0.8132911392405063,0.8045400372728392,0.6404141818113294
52,0.8140822784810127,0.8206789673010265,0.8140822784810127,0.8051587462410527,0.6421248445171588
53,0.8188291139240507,0.8248323286280939,0.8188291139240507,0.8089569666171192,0.6394163723830935
54,0.8093354430379747,0.8154484034932014,0.8093354430379747,0.7993774855895303,0.648118904028663
55,0.8093354430379747,0.8167067560331067,0.8093354430379747,0.7994607017301957,0.6493115008392054
56,0.8085443037974683,0.8165431685933737,0.8085443037974683,0.7984956805687856,0.6468716799601967
57,0.8093354430379747,0.8166608862371456,0.8093354430379747,0.7993338045690355,0.6518133027855411
58,0.810126582278481,0.8178808332290184,0.810126582278481,0.8007605776211915,0.6460495501860268
59,0.8093354430379747,0.8169961756298636,0.8093354430379747,0.799985920424085,0.6494708755976857
60,0.8109177215189873,0.8220951627078279,0.8109177215189873,0.8012932518393254,0.638765500172827
61,0.8109177215189873,0.82228981458687,0.8109177215189873,0.8006228352942105,0.6404761628786564
62,0.8125,0.824080091787669,0.8125,0.8022272632784997,0.6438355072229881
63,0.8140822784810127,0.8255653317496047,0.8140822784810127,0.8038963454133292,0.6380717546234739
64,0.8140822784810127,0.8255416968130447,0.8140822784810127,0.8039307128284602,0.6331301317981295
65,0.814873417721519,0.8260418898498072,0.814873417721519,0.8048619834613788,0.6340496552634526
66,0.8109177215189873,0.822990732595813,0.8109177215189873,0.8001470067035374,0.6404761628786565
67,0.8117088607594937,0.8235079903792991,0.8117088607594937,0.800950838100379,0.6429469742913286
68,0.810126582278481,0.8218140056761267,0.810126582278481,0.799590613028108,0.6474629584151413
69,0.807753164556962,0.819245766836868,0.807753164556962,0.7969717181523258,0.6545328579059675
70,0.810126582278481,0.8218631960825645,0.810126582278481,0.7993447818113857,0.6487691053064533
71,0.8117088607594937,0.823363688965429,0.8117088607594937,0.8008453611544096,0.6481063502907637
72,0.8132911392405063,0.8248593617005184,0.8132911392405063,0.802628833782494,0.6423116071575858
73,0.8125,0.8236974035267925,0.8125,0.8017491626202675,0.6455735578107643
74,0.8109177215189873,0.8221688770016534,0.8109177215189873,0.8000397423146084,0.6463956875849342
75,0.8125,0.8236233195064077,0.8125,0.8017445060242039,0.6431027463980922
76,0.8140822784810127,0.8253558083991556,0.8140822784810127,0.8034051707955705,0.6415204679170794
77,0.814873417721519,0.826106405509842,0.814873417721519,0.8040166213862929,0.6424399913824026
78,0.8140822784810127,0.825583656692532,0.8140822784810127,0.8031264569916459,0.6358186963848924
79,0.8156645569620253,0.8269703763654731,0.8156645569620253,0.804687670758964,0.6391780407292241
80,0.814873417721519,0.8265523982289003,0.814873417721519,0.8037978131389097,0.6367656077321622
81,0.8140822784810127,0.8254574165745204,0.8140822784810127,0.8032003624619392,0.6449691812106851
82,0.8125,0.8245317574790777,0.8125,0.8015142059384581,0.6423425976912495
83,0.8125,0.8238307522697825,0.8125,0.8014920005669839,0.6454636103817116
84,0.8125,0.8243909336088215,0.8125,0.8017093586660493,0.6437529476758823
85,0.8109177215189873,0.8229412951201422,0.8109177215189873,0.8000588126998072,0.6461263653974013
86,0.810126582278481,0.8220208846108128,0.810126582278481,0.7990918259599374,0.6444466932252354
87,0.807753164556962,0.8192055744944987,0.807753164556962,0.7967473582546505,0.6492909223594265
88,0.807753164556962,0.8197380790942849,0.807753164556962,0.7967292388960887,0.6495670539491274
89,0.8109177215189873,0.8226375259864722,0.8109177215189873,0.7999652382281324,0.6481131596929315
90,0.8085443037974683,0.8208432554236358,0.8085443037974683,0.7975920190557635,0.6519794869461893
91,0.8109177215189873,0.8229303364692012,0.8109177215189873,0.7999026259971427,0.644664446399326
92,0.8132911392405063,0.8259480504663633,0.8132911392405063,0.8024192108990337,0.6353626115569324
93,0.8132911392405063,0.8254121314285974,0.8132911392405063,0.802372851399962,0.6363131255559189
94,0.8109177215189873,0.8230177928184098,0.8109177215189873,0.7998922310621867,0.6394466919842807
95,0.810126582278481,0.8222428081598142,0.810126582278481,0.7989733811421637,0.6352962083994427
96,0.8109177215189873,0.8228050577162972,0.8109177215189873,0.7999256730362525,0.6345050691589363
97,0.8093354430379747,0.8214731124776692,0.8093354430379747,0.7980867721953046,0.6377980103457784
98,0.8093354430379747,0.8216841548677541,0.8093354430379747,0.7981133770277682,0.637638635587298
99,0.8085443037974683,0.8213703532350487,0.8085443037974683,0.7972637814259548,0.6396254298828283
