K,Accuracy,Precision,Recall,F1-score,Custom Metric
51,0.6534810126582279,0.651374928644888,0.6534810126582279,0.634806757065276,0.9665367041332243
52,0.6566455696202531,0.6560304404366618,0.6566455696202531,0.6384458327091042,0.9597632070401847
53,0.6558544303797469,0.6546128121474709,0.6558544303797469,0.6368252011725116,0.9511449829579959
54,0.6534810126582279,0.6521786744836767,0.6534810126582279,0.6341719304848739,0.9602883473807039
55,0.6526898734177216,0.6531103967402864,0.6526898734177216,0.6331027497921597,0.9440858223403442
56,0.6518987341772152,0.6507299847275785,0.6518987341772152,0.6328433801938012,0.954832027905471
57,0.6534810126582279,0.6540971256239796,0.6534810126582279,0.6344551418643628,0.9460302196257837
58,0.6550632911392406,0.6578867365680655,0.6550632911392406,0.6364183511485274,0.9462992466307728
59,0.6566455696202531,0.6591604153103755,0.6566455696202531,0.6372916251679694,0.9299802724308859
60,0.6582278481012658,0.661415163613872,0.6582278481012658,0.6394779247994338,0.9298163528580125
61,0.6534810126582279,0.6568109074562216,0.6534810126582279,0.6346010338176339,0.9449749423078678
62,0.6542721518987342,0.6580090117884422,0.6542721518987342,0.6353694810748926,0.9400910950438967
63,0.6526898734177216,0.6576834313480876,0.6526898734177216,0.6337299672000806,0.9429750498672028
64,0.6487341772151899,0.6522865765902078,0.6487341772151899,0.6305159039789593,0.9600729973369916
65,0.6511075949367089,0.6543763392864677,0.6511075949367089,0.6318999177273567,0.9499349559711237
66,0.6550632911392406,0.6586586255311824,0.6550632911392406,0.6354642916906544,0.9356003729363888
67,0.6511075949367089,0.6556630341030831,0.6511075949367089,0.6313217636097043,0.9450246931273618
68,0.6463607594936709,0.6510829992977915,0.6463607594936709,0.6270222225581943,0.9663097789557822
69,0.6463607594936709,0.6513456308172114,0.6463607594936709,0.6267159922192455,0.9705215884938437
70,0.6495253164556962,0.6534859862638178,0.6495253164556962,0.6302040045456434,0.9650410136217402
71,0.6471518987341772,0.6517488770347908,0.6471518987341772,0.6278454769853281,0.9704131640761958
72,0.6487341772151899,0.6549936295238777,0.6487341772151899,0.6292902150709153,0.9687058246579123
73,0.6495253164556962,0.6554384241155269,0.6495253164556962,0.6293773505831907,0.9636435931249392
74,0.6495253164556962,0.6546923870190431,0.6495253164556962,0.6289422892933253,0.9554078171022649
75,0.6487341772151899,0.654099654459839,0.6487341772151899,0.6274727188868712,0.9587781921730912
76,0.6534810126582279,0.6609057569063883,0.6534810126582279,0.6327897880014106,0.9481103248307439
77,0.6503164556962026,0.6580900734625016,0.6503164556962026,0.6286447410774731,0.9605349287813227
78,0.6463607594936709,0.6536692810690795,0.6463607594936709,0.6254217630486764,0.9719939353641768
79,0.6511075949367089,0.6583152009904047,0.6511075949367089,0.6298602729256805,0.9601498283667388
80,0.6463607594936709,0.6524802163654623,0.6463607594936709,0.6254081970227198,1.099085089461667
81,0.6455696202531646,0.6511299333788583,0.6455696202531646,0.62376285397093,1.0995417771438643
82,0.6479430379746836,0.6542812794381948,0.6479430379746836,0.6259165399760775,1.086725894246035
83,0.6479430379746836,0.6536754918205173,0.6479430379746836,0.6258320635848128,1.0941634264434916
84,0.6511075949367089,0.6589091145392797,0.6511075949367089,0.6298333390020083,1.0875486489948287
85,0.6518987341772152,0.6609041229278265,0.6518987341772152,0.6306149779133984,1.0811995752636092
86,0.6550632911392406,0.664474458856882,0.6550632911392406,0.6336377003524872,1.0655268761997294
87,0.6511075949367089,0.6605970870121987,0.6511075949367089,0.6282844040098503,1.073844307430715
88,0.6487341772151899,0.6566718965063623,0.6487341772151899,0.6248913116052315,1.0814279992326348
89,0.6495253164556962,0.6592755170603584,0.6495253164556962,0.6263516081313054,1.0818340380585574
90,0.6542721518987342,0.6648513070653197,0.6542721518987342,0.6321548454072096,1.0727254675870652
91,0.6526898734177216,0.6635709055703517,0.6526898734177216,0.6306321703947629,1.0686914331617545
92,0.6550632911392406,0.6669101482020761,0.6550632911392406,0.633126212961175,1.0627704012624448
93,0.6534810126582279,0.6604170572237431,0.6534810126582279,0.6304840922265534,1.0703750314757035
94,0.6526898734177216,0.6595273703052362,0.6526898734177216,0.6295855445408556,1.0679232755314052
95,0.6526898734177216,0.6603609703201772,0.6526898734177216,0.6301596125026845,1.0611097845586532
96,0.6526898734177216,0.6627188901651289,0.6526898734177216,0.6310068608893933,1.0746148840098153
97,0.6518987341772152,0.6631016511304769,0.6518987341772152,0.6305107115914791,1.0729352118376494
98,0.6550632911392406,0.6657903316783472,0.6550632911392406,0.6333718493304794,1.0629188195598054
99,0.6574367088607594,0.6659754839420419,0.6574367088607594,0.6360300935755602,1.0673972371541052
