K,Accuracy,Precision,Recall,F1-score,Custom Metric
79,0.8022151898734177,0.8024699691067589,0.8022151898734177,0.7936086211648942,0.8677216964580777
80,0.8037974683544303,0.8047192959411023,0.8037974683544303,0.794942322206366,0.8638863597384835
81,0.8006329113924051,0.802633525436534,0.8006329113924051,0.7924033021119806,0.8693039749390904
82,0.8006329113924051,0.8018831684735912,0.8006329113924051,0.7917996572081545,0.8715186640781916
83,0.7990506329113924,0.7999416760164988,0.7990506329113924,0.7901747145387872,0.8713902798533747
84,0.803006329113924,0.8042832119223942,0.803006329113924,0.794183065053836,1.0250867312868246
85,0.7998417721518988,0.800693557988596,0.7998417721518988,0.79085464936925,1.02825128824885
86,0.8006329113924051,0.8018575879672982,0.8006329113924051,0.7915172350422567,1.026700000301501
87,0.7990506329113924,0.7999558658050203,0.7990506329113924,0.7899640002549057,1.0290424274893564
88,0.8006329113924051,0.8021729657237487,0.8006329113924051,0.7916691763062421,1.0299309604210158
89,0.7990506329113924,0.8012841400236067,0.7990506329113924,0.7897783783444668,1.0335516022110014
90,0.7974683544303798,0.8013184959335352,0.7974683544303798,0.7881331853115982,1.036221730002
91,0.7974683544303798,0.8013683199271262,0.7974683544303798,0.7881163156077913,1.0371722440009867
92,0.7958860759493671,0.8000148831435251,0.7958860759493671,0.7865418299633742,1.0345730483634976
93,0.7998417721518988,0.8039573439115298,0.7998417721518988,0.7905370828428314,1.0232049179229492
94,0.7990506329113924,0.8040698731797278,0.7990506329113924,0.7902618449179597,1.0256757293356216
95,0.7998417721518988,0.8045677492493465,0.7998417721518988,0.791074990762809,1.0264358780424643
96,0.7943037974683544,0.7992548140199922,0.7943037974683544,0.7855599310109105,1.0338712780722652
97,0.7966772151898734,0.8015109896171259,0.7966772151898734,0.787938369597182,1.0337509185893277
98,0.7966772151898734,0.8015824431818424,0.7966772151898734,0.7879635464555864,1.0312801071766555
99,0.7943037974683544,0.8008526933175149,0.7943037974683544,0.7854673822029414,1.0372431761544965
